#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-09-13T01:25:56 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ613ea88527e979	
#INFO	-out.max=unlimited	
#INFO	queryParameters=7	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/ApJ/830/51&tab:{J/ApJ/830/51/cdfsz}&key:source=J/ApJ/830/51/cdfsz&HTTPPRM:&
#-source=J/ApJ/830/51/cdfsz
#-order=I
#-out=Seq
#-out=zpk
#

#RESOURCE=yCat_18300051
#Name: J/ApJ/830/51
#Title: FourStar galaxy evolution survey (ZFOURGE) (Straatman+, 2016)
#Table	J_ApJ_830_51_cdfsz:
#Name: J/ApJ/830/51/cdfsz
#Title: CDFS EAZY photometric redshift catalog and spectroscopic redshifts (cdfszout and cdfszsp)
#Column	Seq	(I5)	[1/30911] Running sequence number	[ucd=meta.id;meta.main]
#Column	zpk	(F8.4)	[/9.9]? Default derived photometric redshift	[ucd=src.redshift;pos.heliocentric]
Seq	zpk
 6944	  4.7569
 6945	  3.9207
 6946	  2.8008
 6947	  1.5115
 6948	  1.3710
 6949	  0.1753
 6950	  0.9919
 6951	  1.9198
 6952	  0.6195
 6953	  3.5416
 6954	  1.9027
 6955	  1.0725
 6956	  3.1197
 6957	  1.9176
 6958	  1.7760
 6959	  4.8088
 6960	  1.6337
 6961	  0.6921
 6962	  0.6762
 6963	  0.4290
 6964	  1.8447
 6965	  1.7855
 6966	  1.6568
 6967	  3.5054
 6968	  1.2165
 6969	  2.8735
 6970	  0.9228
 6971	  1.9829
 6972	  3.0233
 6973	  2.8494
 6974	  2.5298
 6975	  0.6923
 6976	  0.3446
 6977	  1.4768
 6978	  3.0146
 6979	  4.8287
 6980	  3.5790
 6981	  4.5785
 6982	  0.6681
 6983	  1.5346
 6984	  1.0727
 6985	  3.4931
 6986	  0.7002
 6987	  2.0057
 6988	  2.7193
 6989	  1.4331
 6990	  1.0901
 6991	  3.9785
 6992	  0.2007
 6993	  1.1380
 6994	  3.1374
 6995	  1.0212
 6996	  0.4312
 6997	  0.6684
 6998	  2.3174
 6999	  3.2041
 7000	  2.5528
 7001	  1.3245
 7002	  1.0939
 7003	  1.6256
 7004	  2.2585
 7005	  0.8250
 7006	  1.9808
 7007	  1.4393
 7008	  3.8357
 7009	  3.5399
 7010	  1.4882
 7011	  4.6000
 7012	  2.6777
 7013	  1.7556
 7014	  0.0050
 7015	  3.0609
 7016	  0.7329
 7017	  1.2858
 7018	  2.3868
 7019	  0.9523
 7020	  0.0183
 7021	  1.4232
 7022	  1.3966
 7023	  1.7944
 7024	  0.9052
 7025	  3.2966
 7026	  3.5301
 7027	  1.7234
 7028	  1.0319
 7029	  2.9514
 7030	  0.7033
 7031	  1.0542
 7032	  3.2105
 7033	  1.3556
 7034	  0.8874
 7035	  1.2347
 7036	  2.6743
 7037	  2.3662
 7038	  1.5687
 7039	  3.1843
 7040	  2.0869
 7041	  0.8622
 7042	  1.3504
 7043	  0.6891
 7044	  2.2997
 7045	  3.3111
 7046	  4.3455
 7047	  0.7103
 7048	  2.0419
 7049	  0.6932
 7050	  2.4581
 7051	  3.6933
 7052	  1.9864
 7053	  0.1439
 7054	  1.8487
 7055	  0.8215
 7056	  0.4109
 7057	  2.5232
 7058	  1.2249
 7059	  1.9488
 7060	  0.9911
 7061	  0.0913
 7062	  3.4997
 7063	  0.8342
 7064	  2.3712
 7065	  2.7923
 7066	  3.5499
 7067	  3.5550
 7068	  0.8937
 7069	  2.6098
 7070	  0.0776
 7071	  3.3809
 7072	  1.0164
 7073	  3.0417
 7074	  1.8942
 7075	  0.5365
 7076	  2.6063
 7077	  1.3033
 7078	  4.5608
 7079	  1.2100
 7080	  2.4228
 7081	  1.8265
 7082	  0.5882
 7083	  1.6639
 7084	  1.5030
 7085	  1.5509
 7086	  1.5368
 7087	  0.1355
 7088	  1.6718
 7089	  0.6653
 7090	  0.5250
 7091	  0.3764
 7092	  0.6248
 7093	  0.9291
 7094	  4.0730
 7095	  2.7463
 7096	  0.9023
 7097	  1.2376
 7098	  1.6095
 7099	  1.9631
 7100	  0.4351
 7101	  2.6283
 7102	  2.0083
 7103	  0.8454
 7104	  1.4759
 7105	  0.0050
 7106	  2.0508
 7107	  1.0690
 7108	  1.6136
 7109	  1.9312
 7110	  1.7042
 7111	  1.9755
 7112	  3.5591
 7113	  0.5572
 7114	  0.6536
 7115	  2.4470
 7116	  0.9833
 7117	  2.4351
 7118	  0.4140
 7119	  1.1041
 7120	  1.2230
 7121	  3.7925
 7122	  1.3937
 7123	  1.8297
 7124	  3.2183
 7125	  2.1090
 7126	  0.0050
 7127	  0.6920
 7128	  1.1271
 7129	  3.3812
 7130	  0.3858
 7131	  3.5662
 7132	  3.6472
 7133	  1.3285
 7134	  1.0838
 7135	  1.4476
 7136	  0.5242
 7137	  2.2954
 7138	  3.6192
 7139	  1.0740
 7140	  2.8672
 7141	  0.9947
 7142	  1.0203
 7143	  3.1710
 7144	  0.6785
 7145	  0.3029
 7146	  2.6068
 7147	  3.1839
 7148	  2.2050
 7149	  0.6606
 7150	  3.0037
 7151	  0.8321
 7152	  1.9415
 7153	  0.8365
 7154	  0.5215
 7155	  4.4356
 7156	  1.2522
 7157	  3.4890
 7158	  2.5723
 7159	  4.6479
 7160	  0.6317
 7161	  0.3268
 7162	  1.0550
 7163	  0.4404
 7164	  0.6636
 7165	  2.6213
 7166	  0.3543
 7167	  1.6528
 7168	  2.6521
 7169	  0.8639
 7170	  2.7060
 7171	  1.2576
 7172	  3.4279
 7173	  1.2664
 7174	  2.2109
 7175	  1.2678
 7176	  2.5014
 7177	  1.1853
 7178	  3.0785
 7179	  5.2077
 7180	  3.5936
 7181	  2.8942
 7182	  3.0718
 7183	  1.6084
 7184	  3.3892
 7185	  2.5088
 7186	  3.0188
 7187	  0.7891
 7188	  0.2100
 7189	  1.4079
 7190	  2.8377
 7191	  3.7165
 7192	  3.5301
 7193	  1.8768
 7194	  0.1197
 7195	  0.3710
 7196	  3.5246
 7197	  1.3375
 7198	  0.2894
 7199	  1.6834
 7200	  0.9371
 7201	  1.8900
 7202	  2.3246
 7203	  1.7703
 7204	  4.7296
 7205	  1.6891
 7206	  2.6110
 7207	  0.8269
 7208	  0.5561
 7209	  1.1119
 7210	  3.2821
 7211	  0.6522
 7212	  1.7172
 7213	  2.5065
 7214	  0.3755
 7215	  2.6249
 7216	  1.7012
 7217	  1.6352
 7218	  0.9885
 7219	  1.0922
 7220	  0.3695
 7221	  0.9075
 7222	  3.4254
 7223	  1.3448
 7224	  5.6874
 7225	  0.9737
 7226	  1.7097
 7227	  3.7809
 7228	  0.2966
 7229	  0.8719
 7230	  4.2719
 7231	  2.6620
 7232	  0.6204
 7233	  0.4142
 7234	  0.7480
 7235	  0.6661
 7236	  0.8216
 7237	  1.7706
 7238	  1.6071
 7239	  0.2867
 7240	  0.3215
 7241	  1.3269
 7242	  2.5318
 7243	  3.5002
 7244	  4.0208
 7245	  0.8136
 7246	  1.2639
 7247	  3.0356
 7248	  0.9827
 7249	  3.5440
 7250	  3.6448
 7251	  0.5670
 7252	  1.0533
 7253	  2.6232
 7254	  1.8005
 7255	  0.2378
 7256	  0.7479
 7257	  3.2159
 7258	  2.1052
 7259	  2.9088
 7260	  0.6908
 7261	  2.8821
 7262	  0.6616
 7263	  0.5170
 7264	  1.3691
 7265	  0.7332
 7266	  1.8062
 7267	  0.3959
 7268	  0.6061
 7269	  1.2613
 7270	  0.6377
 7271	  0.0050
 7272	  1.5334
 7273	  1.4658
 7274	  1.3270
 7275	  1.3149
 7276	  3.7506
 7277	  0.7547
 7278	  0.7179
 7279	  0.9963
 7280	  4.1410
 7281	  0.5963
 7282	  2.6162
 7283	  0.7601
 7284	  1.9428
 7285	  0.4823
 7286	  1.2564
 7287	  4.4239
 7288	  1.0016
 7289	  3.5103
 7290	  2.6453
 7291	  1.3492
 7292	  2.4209
 7293	  0.6880
 7294	  1.9738
 7295	  3.4708
 7296	  2.7179
 7297	  0.4500
 7298	  1.7020
 7299	  1.1366
 7300	  0.4984
 7301	  3.0665
 7302	  1.0093
 7303	  1.5487
 7304	  2.1056
 7305	  1.5329
 7306	  0.6296
 7307	  0.7598
 7308	  0.5656
 7309	  0.5982
 7310	  1.1036
 7311	  0.0050
 7312	  0.1562
 7313	  1.2724
 7314	  0.3913
 7315	  0.2818
 7316	  0.6775
 7317	  0.6092
 7318	  1.3191
 7319	  2.1179
 7320	  3.3995
 7321	  2.6035
 7322	  0.5108
 7323	  0.7381
 7324	  1.7436
 7325	  2.5594
 7326	  1.9060
 7327	  1.9069
 7328	  1.0611
 7329	  0.6610
 7330	  0.7736
 7331	  1.4346
 7332	  2.4359
 7333	  0.2837
 7334	  3.6317
 7335	  1.1731
 7336	  1.0218
 7337	  0.6093
 7338	  0.4322
 7339	  0.7202
 7340	  2.4983
 7341	  3.1214
 7342	  2.3950
 7343	  2.7010
 7344	  2.5540
 7345	  0.2064
 7346	  3.4970
 7347	  0.4660
 7348	  2.4380
 7349	  0.3781
 7350	  0.3779
 7351	  0.8932
 7352	  3.6379
 7353	  2.0656
 7354	  2.3062
 7355	  1.4187
 7356	  1.0668
 7357	  1.1619
 7358	  0.9889
 7359	  0.5444
 7360	  0.2788
 7361	  4.0137
 7362	  1.3243
 7363	  3.5154
 7364	  0.9366
 7365	  2.2983
 7366	  1.1190
 7367	  2.2573
 7368	  1.9206
 7369	  3.7590
 7370	  1.4926
 7371	  1.1707
 7372	  1.1063
 7373	  3.3987
 7374	  1.1780
 7375	  1.6735
 7376	  2.6218
 7377	  1.8179
 7378	  0.9197
 7379	  2.6744
 7380	  1.4181
 7381	  2.3050
 7382	  3.2011
 7383	  0.0688
 7384	  0.5279
 7385	  0.9948
 7386	  2.3264
 7387	  3.3641
 7388	  1.2198
 7389	  2.8553
 7390	  0.5015
 7391	  3.5509
 7392	  3.1810
 7393	  3.7763
 7394	  1.8256
 7395	  2.0531
 7396	  2.6182
 7397	  3.0395
 7398	  3.5298
 7399	  0.4845
 7400	  2.5257
 7401	  0.7267
 7402	  3.3632
 7403	  2.5380
 7404	  0.6246
 7405	  1.1283
 7406	  1.0391
 7407	  2.3487
 7408	  3.9525
 7409	  1.4384
 7410	  0.9360
 7411	  2.2973
 7412	  0.7566
 7413	  0.5610
 7414	  4.3769
 7415	  0.2109
 7416	  1.5417
 7417	  4.1385
 7418	  1.6397
 7419	  0.4380
 7420	  0.7705
 7421	  3.5155
 7422	  2.8932
 7423	  4.5911
 7424	  1.0876
 7425	  0.8599
 7426	  0.2800
 7427	  2.6801
 7428	  1.4989
 7429	  1.1951
 7430	  1.0532
 7431	  0.6803
 7432	  2.5207
 7433	  1.8907
 7434	  1.3166
 7435	  1.4123
 7436	  0.6065
 7437	  1.1021
 7438	  1.8518
 7439	  1.3310
 7440	  0.6654
 7441	  2.6386
 7442	  2.8349
 7443	  2.1877
 7444	  0.9744
 7445	  0.5949
 7446	  2.8636
 7447	  3.4688
 7448	  3.4602
 7449	  3.0617
 7450	  0.8695
 7451	  0.8275
 7452	  2.6146
 7453	  3.1867
 7454	  2.1293
 7455	  1.2911
 7456	  0.8980
 7457	  0.5794
 7458	  0.2948
 7459	  1.0719
 7460	  2.5858
 7461	  3.8482
 7462	  1.3457
 7463	  0.4040
 7464	  0.8059
 7465	  0.3175
 7466	  2.5233
 7467	  1.4725
 7468	  1.0565
 7469	  0.7663
 7470	  0.7958
 7471	  1.2039
 7472	  3.5750
 7473	  1.6205
 7474	  2.6922
 7475	  0.4620
 7476	  1.1009
 7477	  0.5183
 7478	  0.9034
 7479	  2.0143
 7480	  2.2254
 7481	  0.0170
 7482	  1.6858
 7483	  0.6939
 7484	  0.9730
 7485	  0.4200
 7486	  0.1602
 7487	  3.6455
 7488	  0.1022
 7489	  4.3725
 7490	  1.3643
 7491	  2.0750
 7492	  0.8286
 7493	  0.6407
 7494	  2.9277
 7495	-99.0000
 7496	  0.8369
 7497	  0.5902
 7498	  0.0674
 7499	  2.3495
 7500	  1.5504
 7501	  0.2279
 7502	  3.7208
 7503	  2.1270
 7504	  3.6009
 7505	  1.0575
 7506	  2.3024
 7507	  1.5898
 7508	  3.4291
 7509	  0.7292
 7510	  0.5775
 7511	  1.5922
 7512	  0.7726
 7513	  1.7700
 7514	  3.8478
 7515	  1.5711
 7516	  0.7818
 7517	  1.6219
 7518	  0.8357
 7519	  0.3681
 7520	  1.1761
 7521	  0.5621
 7522	  1.4987
 7523	  0.2398
 7524	  2.6463
 7525	  0.9637
 7526	  0.6603
 7527	  3.7634
 7528	  4.1185
 7529	  2.0529
 7530	  3.6716
 7531	  1.5904
 7532	  2.0880
 7533	  2.8345
 7534	  2.4482
 7535	  3.6977
 7536	  0.5984
 7537	  1.8102
 7538	  1.2422
 7539	  1.3661
 7540	  2.5549
 7541	  2.5463
 7542	  0.6830
 7543	  1.6806
 7544	  1.1017
 7545	  1.6750
 7546	  1.1228
 7547	  0.3365
 7548	  0.0527
 7549	  2.4464
 7550	  1.5250
 7551	  1.1555
 7552	  1.2953
 7553	  0.7825
 7554	  3.2258
 7555	  2.0641
 7556	  3.6676
 7557	  1.7818
 7558	  3.1336
 7559	  0.9048
 7560	  3.5326
 7561	  1.7660
 7562	  1.9155
 7563	  1.7019
 7564	  1.6678
 7565	  0.3999
 7566	  0.2748
 7567	  2.8021
 7568	  3.5488
 7569	  0.3163
 7570	  1.3111
 7571	  1.2674
 7572	  0.4164
 7573	  1.4253
 7574	  0.0633
 7575	  2.8714
 7576	  3.5668
 7577	  3.4955
 7578	  1.5828
 7579	  0.6653
 7580	  0.7363
 7581	  0.0365
 7582	  1.9040
 7583	  0.9867
 7584	  2.1900
 7585	  1.2241
 7586	  0.6497
 7587	  3.5538
 7588	  1.6473
 7589	  4.8283
 7590	  3.5141
 7591	  1.4600
 7592	  2.6051
 7593	  0.5684
 7594	  1.9568
 7595	  2.3849
 7596	  0.9590
 7597	  1.0102
 7598	  1.6644
 7599	  2.0069
 7600	  0.5658
 7601	  2.2139
 7602	  2.1333
 7603	  0.9648
 7604	  2.7911
 7605	  2.4680
 7606	  0.6087
 7607	  4.9906
 7608	  0.8075
 7609	  0.4417
 7610	  0.1565
 7611	  2.2610
 7612	  2.7432
 7613	  3.7804
 7614	  2.7907
 7615	  0.5165
 7616	  2.7581
 7617	  0.8979
 7618	  2.7610
 7619	  0.0050
 7620	  1.5674
 7621	  0.7243
 7622	  2.5849
 7623	  1.5097
 7624	  3.5187
 7625	  1.5310
 7626	  0.0050
 7627	  2.2472
 7628	  0.5023
 7629	  3.1411
 7630	  3.8611
 7631	  0.5327
 7632	  0.6608
 7633	  0.3877
 7634	  1.1009
 7635	  3.1072
 7636	  2.8301
 7637	  0.7300
 7638	  4.0902
 7639	  1.2193
 7640	  3.5943
 7641	  3.0590
 7642	  3.3299
 7643	  0.9607
 7644	  0.5167
 7645	  2.9017
 7646	  2.7887
 7647	  1.6731
 7648	  3.5296
 7649	  1.6316
 7650	  1.6408
 7651	  0.9234
 7652	  2.9514
 7653	  0.5698
 7654	  0.9108
 7655	  1.7484
 7656	  0.8860
 7657	  1.6114
 7658	  0.6311
 7659	  0.6641
 7660	  2.1967
 7661	  4.1242
 7662	  2.4791
 7663	  1.9723
 7664	  0.9106
 7665	  0.6394
 7666	  0.2975
 7667	  3.8545
 7668	  2.0260
 7669	  0.5048
 7670	  3.4930
 7671	  3.2049
 7672	  1.1815
 7673	  4.3395
 7674	  0.9784
 7675	  0.4770
 7676	  1.9004
 7677	  2.2201
 7678	  0.6575
 7679	  1.3984
 7680	  0.7613
 7681	  0.5797
 7682	  0.8867
 7683	  0.3699
 7684	  3.5810
 7685	  1.0064
 7686	  0.6198
 7687	  0.6004
 7688	  0.8768
 7689	  1.7809
 7690	  1.2103
 7691	  0.0601
 7692	  1.9883
 7693	  1.4037
 7694	  3.6104
 7695	  0.4415
 7696	  0.2236
 7697	  0.6356
 7698	  1.6859
 7699	  0.7281
 7700	  1.6086
 7701	  1.4633
 7702	  2.0338
 7703	  0.7898
 7704	  4.1654
 7705	  0.8299
 7706	  3.3967
 7707	  5.4536
 7708	  1.7196
 7709	  1.3308
 7710	  2.4882
 7711	  1.9555
 7712	  0.6315
 7713	  3.8456
 7714	  2.5273
 7715	  4.0323
 7716	  0.6088
 7717	  2.3114
 7718	  2.6624
 7719	  1.2884
 7720	  2.4418
 7721	  2.0783
 7722	  1.5162
 7723	  1.6487
 7724	  1.3182
 7725	  1.3165
 7726	  2.1378
 7727	  1.2432
 7728	  3.7888
 7729	  0.5749
 7730	  3.4400
 7731	  2.9485
 7732	  3.6829
 7733	  0.6609
 7734	  3.3126
 7735	  4.7217
 7736	  3.8000
 7737	  1.0862
 7738	  3.3426
 7739	  3.6302
 7740	  1.3867
 7741	  3.7615
 7742	  0.3587
 7743	  1.1522
 7744	  0.6268
 7745	  3.5421
 7746	  0.0050
 7747	  1.8326
 7748	  0.7101
 7749	  0.4106
 7750	  3.7529
 7751	  0.5052
 7752	  3.6142
 7753	  0.7645
 7754	  0.6104
 7755	  0.7061
 7756	  1.2099
 7757	  1.7941
 7758	  3.4473
 7759	  0.5628
 7760	  1.1825
 7761	  1.7188
 7762	  1.2276
 7763	  0.9691
 7764	  0.4006
 7765	  0.5249
 7766	  2.6763
 7767	  1.7517
 7768	  0.0189
 7769	  0.7265
 7770	  0.7008
 7771	  0.4004
 7772	  0.4180
 7773	  3.3053
 7774	  1.2327
 7775	  1.0164
 7776	  1.0763
 7777	  1.6120
 7778	  1.5918
 7779	  1.4009
 7780	  3.4734
 7781	  1.6588
 7782	  0.3170
 7783	  2.1751
 7784	  1.9097
 7785	  2.4473
 7786	  0.5396
 7787	  1.7502
 7788	  1.9233
 7789	  2.8029
 7790	  2.4113
 7791	  3.4509
 7792	  0.7165
 7793	  2.4439
 7794	  1.5076
 7795	  1.5874
 7796	  1.2463
 7797	  0.8545
 7798	  1.2738
 7799	  1.2661
 7800	  3.4505
 7801	  0.6360
 7802	  0.4840
 7803	  4.7350
 7804	  1.8938
 7805	  1.1810
 7806	  1.0612
 7807	  2.4594
 7808	  3.5168
 7809	  4.1398
 7810	  1.4895
 7811	  1.1587
 7812	  0.3529
 7813	  2.1481
 7814	  3.4589
 7815	  0.9691
 7816	  1.7628
 7817	  3.7903
 7818	  1.4884
 7819	  0.8020
 7820	  4.0165
 7821	  1.2898
 7822	  1.5373
 7823	  1.5412
 7824	  1.5903
 7825	  0.6602
 7826	  1.9969
 7827	  1.1819
 7828	  3.3321
 7829	  0.7570
 7830	  1.0434
 7831	  3.5870
 7832	  2.0851
 7833	  0.1620
 7834	  0.4694
 7835	  2.1997
 7836	  3.0952
 7837	  0.9675
 7838	  6.1171
 7839	  1.4180
 7840	  2.0215
 7841	  3.3123
 7842	  2.1661
 7843	  0.4204
 7844	  0.9264
 7845	  2.5367
 7846	  2.2503
 7847	  2.6010
 7848	  1.0451
 7849	  0.5199
 7850	  2.5356
 7851	  1.5958
 7852	  3.4989
 7853	  5.2322
 7854	  5.8032
 7855	  2.8118
 7856	  3.4835
 7857	  1.4284
 7858	  2.5125
 7859	  2.5272
 7860	  1.4704
 7861	  2.5021
 7862	  2.2653
 7863	  2.9357
 7864	  0.8616
 7865	  1.1496
 7866	  2.2085
 7867	  3.2938
 7868	  1.2415
 7869	  2.5546
 7870	  0.8937
 7871	  0.9331
 7872	  0.8953
 7873	  4.0504
 7874	  0.9030
 7875	  3.8713
 7876	  2.5373
 7877	  0.4648
 7878	  0.7558
 7879	  0.6741
 7880	  2.5780
 7881	  0.6176
 7882	  2.9797
 7883	  3.4375
 7884	  1.0976
 7885	  3.8850
 7886	  0.3763
 7887	  3.1132
 7888	  0.2860
 7889	  1.3370
 7890	  0.5332
 7891	  2.6529
 7892	  0.0050
 7893	  1.1763
 7894	  1.8320
 7895	  0.3176
 7896	  2.4318
 7897	  1.1538
 7898	  1.2579
 7899	  0.1574
 7900	  3.1639
 7901	  2.6879
 7902	  0.6684
 7903	  1.7493
 7904	  2.6710
 7905	  2.7542
 7906	  1.9236
 7907	  1.7263
 7908	  0.5006
 7909	  0.4183
 7910	  0.1430
 7911	  4.7300
 7912	  0.6086
 7913	  0.6898
 7914	  3.6363
 7915	  0.5253
 7916	  1.5328
 7917	  1.4775
 7918	  0.4718
 7919	  2.2022
 7920	  0.7983
 7921	  1.4216
 7922	  3.9058
 7923	  1.3617
 7924	  0.7597
 7925	  0.8241
 7926	  1.9176
 7927	  0.2503
 7928	  2.0939
 7929	  5.9396
 7930	  2.7513
 7931	  1.1533
 7932	  3.4716
 7933	  3.9258
 7934	  2.6565
 7935	  0.7025
 7936	  2.2605
 7937	  0.8073
 7938	  0.7504
 7939	  0.5455
 7940	  2.4523
 7941	  3.7226
 7942	  3.7059
 7943	  3.0852
 7944	  0.0050
 7945	  1.1985
 7946	  4.2799
 7947	  1.0373
 7948	  0.7551
 7949	  1.6534
 7950	  2.5281
 7951	  1.5628
 7952	  0.5138
 7953	  1.2094
 7954	  4.3876
 7955	  0.5796
 7956	  2.1735
 7957	  1.0558
 7958	  0.6984
 7959	  2.8887
 7960	  2.1005
 7961	  3.8025
 7962	  1.5054
 7963	  1.8948
 7964	  0.7429
 7965	  1.6997
 7966	  0.4599
 7967	  0.7585
 7968	  2.9715
 7969	  0.6426
 7970	  3.9796
 7971	  0.1344
 7972	  0.1333
 7973	  0.2740
 7974	  2.1321
 7975	  0.5175
 7976	  0.4585
 7977	  0.5824
 7978	  0.6116
 7979	  1.5605
 7980	  0.8356
 7981	  3.3538
 7982	  2.2782
 7983	  2.4396
 7984	  1.8240
 7985	  0.7485
 7986	  1.4611
 7987	  0.7537
 7988	  0.7512
 7989	  0.9816
 7990	  1.1672
 7991	  2.4534
 7992	  1.7796
 7993	  1.8746
 7994	  0.7473
 7995	  0.1782
 7996	  3.9751
 7997	  0.8958
 7998	  1.0376
 7999	  1.0099
 8000	  0.7500
 8001	  1.0545
 8002	  2.3594
 8003	  0.5079
 8004	  0.9718
 8005	  0.3004
 8006	  0.5265
 8007	  0.6606
 8008	  0.4590
 8009	  1.7039
 8010	  0.5273
 8011	  0.2870
 8012	  0.9715
 8013	  3.5286
 8014	  0.6509
 8015	  1.0632
 8016	  6.8291
 8017	  2.5850
 8018	  0.7037
 8019	  3.7905
 8020	  3.1826
 8021	  4.5148
 8022	  2.0865
 8023	  0.9768
 8024	  0.9659
 8025	  0.7949
 8026	  0.8558
 8027	  1.7183
 8028	  1.6734
 8029	  0.6004
 8030	  0.7181
 8031	  3.7641
 8032	  1.5421
 8033	  0.6084
 8034	  4.8614
 8035	  0.7078
 8036	  0.6788
 8037	  1.7473
 8038	  2.2689
 8039	  0.7813
 8040	  0.7536
 8041	  4.2323
 8042	  2.8731
 8043	  0.6191
 8044	  0.5680
 8045	  0.6133
 8046	  0.5958
 8047	  0.5926
 8048	  2.5598
 8049	  1.8067
 8050	  1.0570
 8051	  3.1957
 8052	  0.3736
 8053	  0.6800
 8054	  1.2485
 8055	  2.9949
 8056	  0.6069
 8057	  0.7271
 8058	  2.6090
 8059	  2.5391
 8060	  1.4031
 8061	  1.1592
 8062	  0.8348
 8063	  1.9167
 8064	  3.7315
 8065	  3.7840
 8066	  0.5117
 8067	  4.2759
 8068	  4.4346
 8069	  2.1573
 8070	  0.9662
 8071	  2.8082
 8072	  2.7290
 8073	  0.7738
 8074	  3.1039
 8075	  3.3323
 8076	  0.1441
 8077	  1.9365
 8078	  1.3126
 8079	  0.4782
 8080	  1.7913
 8081	  2.2968
 8082	  1.1196
 8083	  0.8956
 8084	  0.4288
 8085	  1.9923
 8086	  2.1557
 8087	  1.7267
 8088	  1.5845
 8089	  2.6524
 8090	  0.5744
 8091	  0.3202
 8092	  2.4706
 8093	  2.1134
 8094	  1.7012
 8095	  1.7361
 8096	  4.5710
 8097	  0.7652
 8098	  1.3238
 8099	  0.6078
 8100	  3.7282
 8101	  0.5602
 8102	  1.9480
 8103	  1.0613
 8104	  1.2466
 8105	  1.7309
 8106	  3.3108
 8107	  0.3500
 8108	  1.7906
 8109	  0.3707
 8110	  1.2832
 8111	  2.6539
 8112	  0.6263
 8113	  4.1469
 8114	  0.9857
 8115	  0.8835
 8116	  3.4193
 8117	  1.7289
 8118	  1.0663
 8119	  0.7054
 8120	  3.6574
 8121	  1.1928
 8122	  0.5295
 8123	  1.6732
 8124	  2.2747
 8125	  1.3739
 8126	  2.4837
 8127	  0.6014
 8128	  2.6576
 8129	  1.8701
 8130	  3.8406
 8131	  3.1316
 8132	  1.4406
 8133	  1.2433
 8134	  2.6031
 8135	  0.9863
 8136	  1.8447
 8137	  0.3974
 8138	  0.7591
 8139	  0.0489
 8140	  4.1340
 8141	  1.6003
 8142	  1.7328
 8143	  2.1188
 8144	  0.5048
 8145	  7.2571
 8146	  3.9600
 8147	  1.6371
 8148	  0.9195
 8149	  1.5797
 8150	  1.4077
 8151	  0.9185
 8152	  0.3273
 8153	  0.3536
 8154	  2.7133
 8155	  0.9704
 8156	  0.0050
 8157	  1.6960
 8158	  0.7708
 8159	  3.4373
 8160	  3.5244
 8161	  0.6067
 8162	  0.6627
 8163	  0.8184
 8164	  2.5692
 8165	  3.2903
 8166	  3.2180
 8167	  0.3139
 8168	  3.2965
 8169	  1.4227
 8170	  0.5513
 8171	  0.6595
 8172	  1.7343
 8173	  0.8372
 8174	  2.0059
 8175	  2.0294
 8176	  0.8291
 8177	  2.9764
 8178	  2.1449
 8179	  4.8453
 8180	  5.4205
 8181	  1.0586
 8182	  4.2410
 8183	  3.0885
 8184	  0.6646
 8185	  3.5151
 8186	  1.4521
 8187	  0.6424
 8188	  1.1281
 8189	  0.6856
 8190	  0.9240
 8191	  1.3946
 8192	  1.7109
 8193	  0.6359
 8194	  1.5950
 8195	  1.7546
 8196	  5.1439
 8197	  1.0620
 8198	  2.6733
 8199	  2.5344
 8200	  2.0011
 8201	  2.5819
 8202	  0.8507
 8203	  0.1848
 8204	  2.4994
 8205	  2.0675
 8206	  3.2573
 8207	  3.1089
 8208	  0.3974
 8209	  3.8642
 8210	  2.6390
 8211	  0.7221
 8212	  0.4056
 8213	  0.7596
 8214	  1.0732
 8215	  0.8882
 8216	  1.4277
 8217	  2.8960
 8218	  2.1034
 8219	  0.8140
 8220	  0.6098
 8221	  3.5085
 8222	  1.3336
 8223	  0.2051
 8224	  0.4805
 8225	  3.5318
 8226	  5.8603
 8227	  1.0991
 8228	  0.6765
 8229	  2.6092
 8230	  2.8640
 8231	  1.8355
 8232	  1.8563
 8233	  0.9862
 8234	  0.8879
 8235	  1.5672
 8236	  3.4827
 8237	  3.9050
 8238	  1.2501
 8239	  2.1229
 8240	  2.1144
 8241	  1.0740
 8242	  1.4513
 8243	  1.7497
 8244	  0.0659
 8245	  1.3198
 8246	  0.7246
 8247	  0.4913
 8248	  3.5361
 8249	  1.5030
 8250	  3.4871
 8251	  2.7154
 8252	  1.9236
 8253	  1.6959
 8254	  1.3411
 8255	  1.7399
 8256	  0.3506
 8257	  0.2522
 8258	  1.8274
 8259	  1.4461
 8260	  3.1112
 8261	  2.8798
 8262	  0.2596
 8263	  2.3727
 8264	  0.9838
 8265	  1.3795
 8266	  3.2317
 8267	  0.5559
 8268	  3.7052
 8269	  0.5829
 8270	  0.1754
 8271	  0.5201
 8272	  2.7011
 8273	  0.5343
 8274	  0.5556
 8275	  0.7843
 8276	  3.5094
 8277	  0.2580
 8278	  0.9253
 8279	  3.7058
 8280	  1.6786
 8281	  0.7357
 8282	  1.1867
 8283	  4.0570
